Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S,FamilySize
0,3,-0.10463740114712775,0,0,-0.49237782784290063,True,True,False,0
0,2,-1.0268355210026219,0,0,-0.12491978668775715,True,False,True,0
0,3,-0.10463740114712775,8,2,0.7519458402879414,False,False,True,10
0,1,-0.10463740114712775,0,0,-0.030371322596999758,True,False,False,0
0,3,-0.3351869311110013,0,0,-0.4894421904510968,True,False,True,0
0,2,0.7407108753870753,0,0,-0.3866707201133388,True,False,True,0
1,1,1.509209308599987,0,0,-0.1263453225405672,False,False,True,0
1,3,0.1259121288167458,0,0,-0.4735861242916626,False,False,True,0
0,3,0.0490622854954546,0,0,-0.5028639729296732,True,False,False,0
0,3,0.0490622854954546,1,1,-0.1621689579829361,False,False,True,2
0,2,0.3564616587806193,0,0,-0.3866707201133388,True,False,True,0
1,2,0.1259121288167458,1,1,-0.11988611489111134,False,False,True,2
1,1,-1.4110847376090778,1,2,1.7677408088510642,True,False,True,3
1,3,-2.2241560799483384,0,1,-0.47694056317694733,True,False,False,1
1,3,-0.18148724446841893,0,0,-0.5079822104125026,True,False,True,0
0,3,0.1259121288167458,0,0,-0.4918744606632361,True,False,True,0
0,1,0.7407108753870753,0,0,-0.6484216535389205,True,False,True,0
0,3,-0.8731358343600395,0,0,-0.4918744606632361,False,False,True,0
0,2,0.7407108753870753,0,0,-0.3866707201133388,True,False,True,0
1,1,0.2796118154593281,1,0,0.4207302360686478,False,False,True,1
0,3,-0.2583370877897101,0,0,-0.4896093083547455,True,False,True,0
0,3,0.7407108753870753,0,0,-0.1621689579829361,True,False,True,0
0,2,0.4333115021019105,0,0,-0.43700743807979686,True,False,True,0
0,3,-1.7953339542155338,4,2,-0.018709311778530763,False,False,True,6
0,3,0.0874872071561002,0,0,-0.4863374216869257,True,False,True,0
0,1,-0.10463740114712775,0,0,-0.6484216535389205,True,False,True,0
0,3,-0.48888661775358366,0,0,-0.4888542575852486,False,False,True,0
0,2,0.1259121288167458,1,1,0.09664633805084172,True,False,False,2
0,3,1.04811024867224,0,0,-0.5185529211854588,True,False,True,0
0,3,-1.487934580930369,3,2,-0.08666388103324908,True,False,True,5
1,1,1.7397588385638605,1,1,1.2341715984066093,False,False,True,2
1,3,-0.18148724446841893,0,0,-0.47400492578514347,True,False,True,0
0,1,0.6638610320657841,0,0,-0.6484216535389205,True,False,True,0
1,3,-0.18148724446841893,0,1,-0.397241430886295,False,False,True,1
0,3,-2.1027333275006987,4,1,0.1506737441786005,True,False,True,5
0,3,-0.10463740114712775,0,0,-0.5084855775921673,True,True,False,0
0,3,-0.10463740114712775,0,0,0.48910360681684706,True,False,True,0
1,2,-2.17958317082199,0,2,0.09664633805084172,True,False,False,2
1,3,-0.10463740114712775,0,0,-0.49237782784290063,True,True,False,0
1,1,2.508257271776772,0,0,0.962353321387736,False,False,True,0
1,3,-1.103685364323913,1,0,-0.3573908580066095,False,False,False,1
1,2,-2.1926476441866094,1,1,-0.2708962687904854,True,False,True,2
0,3,-0.10463740114712775,0,0,-0.5028639729296732,True,False,False,0
0,3,-0.48888661775358366,0,0,-0.4902797934380587,True,False,True,0
0,3,-0.8731358343600395,0,0,-0.48130374989027985,True,False,True,0
1,1,0.7407108753870753,1,1,1.0259447039291216,False,False,False,2
0,3,-0.642586304396166,0,0,-0.47400492578514347,True,False,True,0
0,3,-0.10463740114712775,0,0,-0.4863374216869257,True,False,True,0
1,3,0.20276197213803696,0,0,0.48910360681684706,True,False,True,0
1,1,-0.10463740114712775,0,0,-0.0504214440973993,True,False,False,0
0,3,-0.7194361477174572,0,0,-0.4888542575852486,True,False,True,0
0,2,-1.0268355210026219,0,0,-0.43700743807979686,True,False,True,0
1,1,0.0490622854954546,0,0,-0.024246350754841117,False,False,False,0
0,3,0.3948865804412649,0,0,-0.5188046047752911,True,False,False,0
0,3,-0.9499856776813307,0,0,-0.47400492578514347,True,False,True,0
0,3,0.9712604053509487,0,0,-0.49640476528021726,True,False,True,0
0,3,-0.10463740114712775,8,2,0.7519458402879414,True,False,True,10
0,3,0.4333115021019105,0,0,-0.4894421904510968,True,False,False,0
0,2,-0.10463740114712775,0,1,0.016023023618325295,True,False,True,1
1,1,-0.10463740114712775,1,0,1.145663540471827,False,False,False,1
0,3,-1.9490336408581161,4,2,-0.018709311778530763,True,False,True,6
0,3,3.4304553916322664,0,0,-0.4918744606632361,True,False,True,0
0,3,-1.5647844242516602,1,1,-0.3414522396297103,False,False,False,2
1,1,-1.0268355210026219,0,1,0.14488502161245778,False,False,True,1
0,2,1.1249600919935312,1,0,-0.12491978668775715,False,False,True,1
1,3,-0.8731358343600395,0,1,-0.4601623283443675,False,False,True,1
1,1,1.2018099353148224,1,1,2.671117778445337,False,False,True,2
1,1,1.6629089952425693,0,0,-0.11384570873513637,True,False,True,0
1,3,-0.4120367744322925,0,3,-0.26066180729354516,False,False,False,3
0,3,-0.10463740114712775,0,0,-0.5028639729296732,True,False,False,0
0,3,0.8944105620296575,2,0,-0.36435544630444866,True,False,True,2
0,2,-0.642586304396166,1,0,-0.41687275089321363,True,False,True,1
1,1,1.4323594652786957,0,0,-0.1263453225405672,False,False,True,0
0,3,-0.10463740114712775,8,2,0.7519458402879414,False,False,True,10
0,2,-0.4120367744322925,0,0,-0.3866707201133388,True,False,True,0
1,2,0.9712604053509487,0,0,-0.3866707201133388,False,False,True,0
1,2,-0.18148724446841893,1,0,-0.3693891181010945,False,False,False,1
0,1,0.1259121288167458,0,0,0.3682954836973478,True,False,True,0
0,3,-0.10463740114712775,0,0,-0.45714212526638004,True,False,True,0
1,3,-1.9490336408581161,1,1,-0.4242561406845337,True,False,True,2
0,3,-0.2583370877897101,0,0,-0.4894421904510968,True,False,True,0
1,1,1.3555096219574045,1,1,0.40974072380221066,False,False,True,2
0,1,0.2796118154593281,0,0,-0.5477482176060045,True,False,True,0
0,3,1.3555096219574045,0,0,-0.46720946885967163,True,False,True,0
1,2,-0.10463740114712775,1,0,-0.16518916106092355,False,False,False,1
1,3,-1.103685364323913,0,0,-0.5029485386158568,False,False,False,0
0,3,-0.7194361477174572,0,0,-0.45017955043725955,True,False,True,0
0,3,-0.7962859910387483,0,0,-0.4894421904510968,True,False,True,0
0,3,-0.10463740114712775,0,0,-0.4894421904510968,True,False,True,0
1,1,2.047158211849025,0,1,1.0259447039291216,False,False,False,1
1,2,-0.3351869311110013,0,1,-0.12491978668775715,False,False,True,1
0,3,0.2796118154593281,0,0,-0.4894421904510968,True,False,True,0
0,3,-0.5657364610748749,0,0,-0.4366711888037809,False,False,True,0
0,2,-0.10463740114712775,0,0,-0.43700743807979686,True,False,True,0
0,3,-0.3351869311110013,0,0,-0.5064721088735089,True,False,True,0
0,3,0.7407108753870753,0,5,-0.061998889229684634,False,True,False,5
0,2,-0.18148724446841893,0,0,-0.3866707201133388,True,False,True,0
1,1,-0.7962859910387483,0,0,-0.044381037941424326,False,False,True,0
0,3,-0.10463740114712775,1,2,-0.17626323901354432,False,False,True,3
1,1,-0.2583370877897101,0,0,-0.044381037941424326,True,False,False,0
0,3,0.20276197213803696,0,0,-0.49237782784290063,True,True,False,0
